"","X1","X2","X3"
"318","0.433507849434877","28","trt"
"319","0.346048909035518","28","trt"
"320","0.321853816535619","28","trt"
"321","0.309206274132452","28","trt"
"322","0.250856476360802","28","trt"
"323","0.197121753733969","28","trt"
"324","0.392948866750979","28","trt"
"325","0.247095304994857","28","trt"
"326","0.284227308188348","28","trt"
"327","0.283600908286771","28","trt"
"328","0.250856476360802","28","trt"
"329","0.283600908286771","28","trt"
"330","0.321853816535619","28","trt"
"331","0.284227308188348","28","trt"
"332","0.283600908286771","28","trt"
"333","0.728815134918349","14","trt"
"334","0.617401631448167","14","trt"
"335","0.694499314584333","14","trt"
"336","0.541951658067577","14","trt"
"337","0.656089141335684","14","trt"
"338","0.617401631448167","14","trt"
"339","0.656089141335684","14","trt"
"340","0.625019135299174","14","trt"
"341","0.694499314584333","14","trt"
"342","0.617401631448167","14","trt"
"343","0.625019135299174","14","trt"
"344","0.625019135299174","14","trt"
"345","0.627379625064635","29","trt"
"346","0.496178160835325","29","trt"
"347","0.501117618605462","29","trt"
"348","0.424212388680826","29","trt"
"349","0.51081820725805","29","trt"
"350","0.587493075669845","29","trt"
"351","0.578057029390651","29","trt"
"352","0.537950012220517","29","trt"
"353","0.46552369427495","29","trt"
"354","0.51081820725805","29","trt"
"355","0.419306836967128","29","trt"
"356","0.46629037714887","29","trt"
"357","0.51081820725805","29","trt"
"358","0.618263126318139","29","trt"
"359","0.683927779314237","27","trt"
"360","0.604138866510614","27","trt"
"361","0.61338174544776","27","trt"
"362","0.604138866510614","27","trt"
"363","0.71104252434673","27","trt"
"364","0.570337133307526","27","trt"
"365","0.638846857962924","27","trt"
"366","0.718950521264706","27","trt"
"367","0.523146091296325","27","trt"
"368","0.59940401918557","27","trt"
"369","0.683927779314237","27","trt"
"370","0.523146091296325","27","trt"
"371","0.59940401918557","27","trt"
"372","0.638846857962924","27","trt"
"373","0.675479147066347","27","trt"
"374","0.71104252434673","27","trt"
"375","0.233281420267576","31","trt"
"376","0.264541869879854","31","trt"
"377","0.333498493120827","31","trt"
"378","0.297384420683209","31","trt"
"379","0.342179880994371","31","trt"
"380","0.305556698808529","31","trt"
"381","0.24391997035114","31","trt"
"382","0.18239477612664","31","trt"
"383","0.236833990195784","31","trt"
"384","0.403323811091349","6","trt"
"385","0.444170124431314","6","trt"
"386","0.444170124431314","6","trt"
"387","0.340030655081555","6","trt"
"388","0.412697357834174","6","trt"
"389","0.403323811091349","6","trt"
"390","0.33137632659914","6","trt"
"391","0.301223056527798","6","trt"
"392","0.453771030174577","6","trt"
"393","0.472223954815939","9","trt"
"394","0.52255972920437","9","trt"
"395","0.512869937894485","9","trt"
"396","0.554500439129431","9","trt"
"397","0.401707731968125","9","trt"
"398","0.564066007105368","9","trt"
"399","0.512869937894485","9","trt"
"400","0.512869937894485","9","trt"
"401","0.35688022059245","9","trt"
"402","0.52255972920437","9","trt"
"403","0.430797308902335","9","trt"
"404","0.401707731968125","9","trt"
"405","0.445212945473295","9","trt"
"406","0.554500439129431","9","trt"
"407","0.490973626352107","10","trt"
"408","0.449302412510014","10","trt"
"409","0.458922659662701","10","trt"
"410","0.383430560926396","10","trt"
"411","0.449302412510014","10","trt"
"412","0.458922659662701","10","trt"
"413","0.500674920570972","10","trt"
"414","0.383430560926396","10","trt"
"415","0.490973626352107","10","trt"
"416","0.374298101499361","10","trt"
"417","0.510567437326765","32","trt"
"418","0.360786549360765","32","trt"
"419","0.469927898140702","32","trt"
"420","0.510567437326765","32","trt"
"421","0.561798737348142","32","trt"
"422","0.561798737348142","32","trt"
"423","0.476457462921269","32","trt"
"424","0.442938000166278","32","trt"
"425","0.520260187228595","32","trt"
"426","0.399495012013397","32","trt"
"427","0.399495012013397","32","trt"
"428","0.434965506994631","32","trt"
"429","0.428539125946825","32","trt"
"430","0.354768006116388","32","trt"
"431","0.399495012013397","32","trt"
"432","0.442938000166278","32","trt"
"433","0.552222912814434","32","trt"
"434","0.433384445640083","32","trt"
"435","0.351450258244917","8","trt"
"436","0.276515648775109","8","trt"
"437","0.249491649896963","8","trt"
"438","0.276515648775109","8","trt"
"439","0.342656186578681","8","trt"
"440","0.249491649896963","8","trt"
"441","0.351450258244917","8","trt"
"442","0.390481120452088","8","trt"
"443","0.306998473796498","8","trt"
"444","0.272580444311275","8","trt"
"445","0.284346529844325","8","trt"
"446","0.215531132386872","8","trt"
"447","0.381284578945323","8","trt"
